1,usermention what happen to them vixen ent bitches they got ran and threw to the side like a foothill bitch,1
1,usermention usermention im the bitch okay nudes pat wow,1
0,usermention usermention youre fucking gay blacklisted hoe holding out for tehgodclan anyway ,0
1,usermention the fuck be wrong with these bitches nobody knows,1
1,usermention yall shut upp make me bitch,1
1,usermention i hate a im pregnant type of bitch,1
1,usermention got bitches in the dm but i dont ever readem which is y your top ,1
2,usermention baseball season for the win yankees this is where the love started,2
1,usermention little stupid as bitch i dont fuck with yoooooouuuu,1
1,usermention she really asked me that dead ass serious tho all i could say was bitch wheet lol,1
2,usermention im an early bird and im a night owl so im wise and have worms,2
2,usermention overdosing on heavy drugs doesnt sound bad tonight i do that pussy shit every day,2
2,usermention pit bulls photographed as lovely fairy tale creatures they are fairy tale creatures,2
1,usermention usermention aw fag dont tweet aw to me lol,1
2,usermention as long as the lakers trash from now on i could careless and thats real cc usermention hahaha,2
1,usermention usermention i didnt say anything tho kiss me then faggot,1
2,usermention this the i play soccer cheat on girls and wear khaki coloured cargos haircut yup,2
1,usermention i could go for a fat ass bitch on my lap same,1
1,usermention missed calls das yo po bitch twitter finna be screamn freemoneymelle,1
1,usermention ya side bitch gotta know its rules to this shitanybody ask you my cousin from jersey thinkin bout moving lmmfao ,1
1,usermention usermention amo los pies fuck yeah,1
1,usermention these hoes be thinking meat wont slap they ass ainna bruh,1
1,usermention yall bitches wit no edges be doing the most talking ,1
1,usermention yall still going trick or treating this year or nahhell yeah ima be da sweet tooth bandit steal bitches bags n shit,1
1,usermention i wanna have sex with my mom fuck her right in that pussy where i came from damn you got hacked like fuck,1
1,usermention if she kiss u with her eyes open watch that bitchlmfao,1
1,usermention you a woulda coulda shoulda ass hoe ,1
1,usermention happy bday bitch ass nigga usermention that bitch roll up,1
1,usermention usermention usermention used to send that bitch up,1
1,usermention ugly bitches be like im my own wcw duh bitch you aint nobody elses,1
1,usermention usermention nigga you know we hacky sack hoes nah i throw no look passes lmao,1
1,usermention glad im getting outta atlanta nothing but a bunch of niggas in amp outta jail amp dumb bitches with mad kids fuckin em,1
2,usermention this isnt ghettoits smart im doing this idc,2
1,usermention i would wife a hoe only cuz we wouldnt care that we cheating in each other why force the relationship in the first place,1
1,usermention being single isnt an excuse to be a hoe @theonemiss_luu,1
1,usermention white boy power bitch black power bitch,1
1,usermention lets get drunk get blowed spit shit spark blunts amp fuck hoes bro white dudes have no chill,1
1,usermention usermention bitch where u been around the world and back where you been,1
1,usermention usermention if i dont get my dick sucked at yo party by a bad bitch im fr gone set it off by usermention ,1
1,usermention oomf is soooo cute but he probably has hoes on him a lot,1
1,usermention in every cartoon theirs alway a usermention saving these hoes lmao lmao damn captain saveahoe,1
2,usermention who wants to get there nose in these bad bois then scally chav sockfetish stinking hot sox and legs,2
1,usermention i wish i was a bitch like my brother keezy ooooow i bet you do,1
1,usermention if you dressed up as a cat for halloween you are basic or a pussy,1
1,usermention can pornhub just get a gaming stream feature so these dumb bitches can gtfo usermention get on it katielt,1
1,usermention stop being scared to choke her during sex u bitch ass niggas shell like it says the guy who hits women out of bed foh,1
1,usermention usermention ha well iguess i make them hoes loyal bro theyll never be loyal that y they hoes my nig,1
1,usermention usermention oh man its am you off a molly ho where the fuck ya seed at fixed,1
1,usermention youre not a man if you refer to every girl as a bitch,1
1,usermention lmfao this cat started beating the shit out of me my nigga finally got some pussy my nigga,1
2,usermention peel up peel up bring it back up rewind back where im from they move shaq from the line ooooow who tf said that trash,2
1,usermention usermention io io alu record ho vine sai pe hahahaha lol anywaaaaaays haha,1
1,usermention usermention naw its my old tape new cover my upcoming mixtape is kingofthehill yeah im waiting on that hoe mayne,1
1,usermention ol dirty foot ass bitches this was too funny to me,1
1,usermention usermention thats where i get my yellow flags for being amazing hell yeah niggy,1
1,usermention dont got time for bitches to be actin iffy,1
2,usermention ucfpinkparty come on stay alive knights nation this is still the early bird special comeatmeut,2
1,usermention these hoes aint loyal no they aint smfh amp wonder why nobody decent wants them,1
1,usermention bruh you studs keep thinking im soft as hell ask ya girl how many times she screamed she was my bitch oh okay stfu bye hoe,1
1,usermention dry pussy bitches always blame it on the condom,1
1,usermention shut yo bitch ass up ,1
1,usermention gucci mane in jail and dropping mixtapes every month and you hoes cant even text back,1
1,usermention you love these hoes more then money wats wrong these niggas,1
1,usermention a loyal bitch from the burbs without daddy issues is like finding a holographic mewtwo sounding like me over there lol,1
1,usermention easy cum easy hoe thats a fact ,1
1,usermention charlie sheen is too real major fucking respect for charlie sheen,1
1,usermention wish i had a bae you got all the hoes tho,1
1,usermention fuck twerking bitch can you cook ,1
1,usermention usermention bitch wtf ,1
1,usermention usermention usermention shut up zoe fight me pussy for zoe im good man you are good maam move along now,1
1,usermention lmao fucking snake bitches @ em,1
1,usermention big booty hoes everywhere sheesh damn ,1
2,usermention stay tuned to usermention for an update on the report that usermention b usermention will be out weeks usermention bum,2
2,usermention usermention i play soccer cheat on girls and wear khaki coloured cargos haircut yes lmfao@soccerboy_,2
1,usermention oregon chokes every year get off the field trash ass program rft,1
1,usermention def not cowboy lol usermention terrell owens was the best eagle amp cowboy ever dude cried like a bitch on tv over romo,1
0,usermention lmfaoooo i hate black people this is why theres black people and niggers,0
1,usermention usermention usermention how could u do this to me bitch potent,1
2,usermention a pissed lad past out i would lick his dirty soles while he slept,2
2,usermention love frat boy w soft long soles,2
2,usermention sexy lad with hot soles and arches,2
1,usermention usermention nah fam i gotta cheat with the hoes depends on the female i feel,1
2,usermention usermention i got hicks lol,2
1,usermention this new twitter is confusing the shit out of me go back to south america bitch,1
1,usermention toto means ass or vaginai think pussy cause toto santi is like nasty pussy,1
1,usermention but what if he actually does choose the ugly bitch over you her ass must be fat,1
1,usermention bitch couldnt kill my vibe if ya tried dis why i love miley ,1
1,usermention im tired of bitches saying i look mean nigga you big af wear tight shirts and grim everybody,1
2,usermention birds your grandkids may never see thanks to climate change climate,2
1,usermention stay beautiful you bitch,1
1,usermention wutkinda r purple ceeeleeeman this gurl was jus playin on the stupid hoe track but in still shitted on sum gurls,1
1,usermention money getting taller and bitches getting blurry,1
1,usermention i aint never seen a bitch so obsessed with they nigga im obsessed with mine ,1
1,usermention kobe stay talking trash but lets not forget usermention i meant to do this one smh,1
0,usermention at least im not a nigger lmfao,0
1,usermention people always asking me what im mixed with she a bad asian bitch lol,1
0,usermention usermention ariza is a snake and a coward but at least he isnt a cripple like your hero roach lmaoo,0
2,usermention usermention fosters home for imaginary trash whoa chill that show was everything tf,2
1,usermention i am lowkey tired if you tired be quiet and go to sleep hoe,1
1,usermention usermention stop bringing weird niggers into my mentions usermention ,1
1,usermention we dont love these hoes ,1
1,usermention if yo girl cant have homeboys you a ol weak bitch ass nigga,1
1,usermention usermention i think worst advice i gave you was dont be a pussy and speed up lol,1
1,usermention quote this tweet with your favorite animalpussy,1
1,usermention i hate when strippers tell you theyre dancers hoe ballet dancers dont pop their pussy to beethoven you a stripper,1
1,usermention andrewbryant poff has double vision after beers poff double pussy smh,1
1,usermention when bitches twerk on the computer me in ya in ya damn ,1
1,usermention usermention usermention usermention prince this is art nobody takin his bitch,1
2,usermention of welfaregovernment aid is claimed by white people so yall black slander is trash now,2
1,usermention these bitches dont care they just play that role,1
1,usermention it took a while for you to find me but i was hiding in the lime tree usermention dis bitch in da wrong tree bro,1
0,usermention drakes new shoes that will be released by nikejordan yes theres glitter on the shoes dudes a fag,0
2,usermention usermention inna di ghetto you alone lmaoo,2
2,usermention usermention usermention usermention hoes austin teach us austini teach u how to get curved thats all i know,2
1,usermention bitches cant cook but know how to suck dick so to the ones that can do both,1
1,usermention fat hoes get chose lol,1
1,usermention hoesaintloyal well theyre hoesno one expects them to be loyal,1
1,usermention usermention usermention ol bitch ass ,1
1,usermention bruh im tired of niggas retweetin miley cyrus naked that bitch aint no types of bad lmaooo,1
1,usermention just because tony romo at the mavs game dont mean he still not a bitch lmao fuk them cowgirls lol bitch fuck you,1
1,usermention holy shit freddie highmore was in charlie and the chocolate factory me rolls on the floor laughing,1
1,usermention i dont want to have sex with my gf because i feel like im using her anonymous whata faggot,1
1,usermention @ one of your followers with this @ somebody bitch if you dont,1
1,usermention if ya bitch always bitching clearly she care or just an annoying bitch,1
1,usermention these catfish hoes thinkin they slick but niggas catching on ,1
1,usermention cant worry about a bitch that aint worried bout me real,1
1,usermention side hoes are for insecure niggas that cant handle a real one,1
1,usermention usermention lmao this bitch come scooting in the tent like she about to fuck some shit up ,1
1,usermention my cousin said he share hoes with his brothers he said sharing is caring and he love his brothers ,1
1,usermention im hungry but ionn wanna spend my money on foodbroke hoe problems ,1
1,usermention dese hoes be lyin to all of us nigga,1
1,usermention oh yeah fuck that bitch,1
2,usermention eli manning just threw his nflleading th interception of the season lmao trash,2
2,usermention usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team hes a bitch,2
1,usermention guess what i also have zero time for your mansplaining adios stfu pussy,1
2,usermention chilling sexy scally lad,2
1,usermention i aint sharing no bitch if you mines you mines ,1
1,usermention money only impress the simple broke bitches,1
1,usermention pisces will never be anybodys bitch they dont let people control or change them rigghhht,1
2,usermention usermention usermention tuku ho idk blah blah blah ,2
2,usermention usermention usermention im not mad cuh hahaha suure tuku ho ita ,2
1,usermention these hoes is crazy,1
1,usermention you aint ever gonna be a slice bitch kevin hart ,1
1,usermention oomf so fuckin fine tho dam @ her dont be no bitch,1
1,usermention i wonder if the girl that gave head to boys for a drink in magaluf has twitter she probly sends nudes for fags,1
1,usermention newsatquestions yeah bitch yeah bitch call me _______ a maybe b steveo c later d jesse pinkman @machinegunkelly,1
1,usermention hickies in between her thighs right by her pussy gtgtgt its only right,1
1,usermention would you still love me when im no longer young and beautiful no ugly monkey ass,1
1,usermention usermention usermention yall come through the frontbitch i aint coming,1
1,usermention usermention faggot bitch ,1
1,usermention usermention yea im on my ipad i dont work this friday lets ball this faggot up usermention work ,1
2,usermention this scally lad would get it,2
0,usermention gerryshalloweenparty halloween was yesterday stupid nigger,0
1,usermention chrus still supahot tho walks up to teacher with test drops test in that bitch fohead ,1
1,usermention usermention i love eating pussy lol i never get full lol i can eat that shit forever lol and ever,1
1,usermention usermention usermention usermention no slushes hoes nasty anyway famthem hoes taste like meds,1
1,usermention usermention no slushes hoes nasty anyway fam,1
1,usermention bobby bitchby usermention be getting me live as fuck hell yea i play that hoe before my workout,1
1,usermention yo bitch is gucci mane usermention my bitch a stoner ,1
1,usermention i can ride your bitch with no handle bars,1
1,usermention and if you aint a hoe get up out my traphoussseeeee,1
2,usermention sad tv character deaths were still bitter over stark was the man,2
1,usermention these harbor bitches are all party bus hoes lol all,1
1,usermention usermention pussy love it,1
1,usermention ultraviolence video its coming you little bitch mtvhottest lana del rey bitchy promo,1
1,usermention on my way to fuck your bitch lmfao kittycopter,1
2,usermention a smuggler explains how he helped fighters along the jihadi highway ,2
1,usermention usermention aww their avis look so cute together do i gotta get ike avi on this bitch ,1
1,usermention usermention its simple dont be a hoedont worry about being exposed fight mewhy ,1
1,usermention whys this bitch boosting herself her size isnt exactly the most healthy tho,1
1,usermention usermention bet not be no bitches kim bye,1
1,usermention damn near gotta protect my tweets stalkers being annoying you got that dope dick drive these bitches loco,1
1,usermention im making marack my girlfriend usermention aye b you pullin hoes just like o taught you,1
1,usermention bruno fag boy you love me,1
1,usermention usermention i must be a bitch you are sike naw this why we always beefing ,1
2,usermention down yankees look to rally in the bottom of the th rallycap,2
1,usermention usermention dont take advantage of a nice person@ hoes@ everyjuan,1
1,usermention happy birthday bitch nigga usermention thanks pal,1
1,usermention sad knowing that most hoes wont fuck with you bc you aint got stacks wait till friday,1
1,usermention usermention cinco shit harder fucc niggayee but you fucc wit rich homie cuz dats ya homeboy fucc nicca,1
1,usermention usermention ewww i said that last sundayas in the last sunday i was there read it again nigs,1
1,usermention i only punch real niggas in the face cause a pussy nigga is gonna punch me right back strong mush or shake,1
1,usermention my pussy still fresh lt something stank girls say,1
1,usermention ass slapping is one the greatest things haha i slapped a girl on the ass she got mad i aint get pussy for a week,1
1,usermention usermention usermention yeah texans are so much better you fucking retard i see that youre mad about this,1
1,usermention nd wtf is up with dark bitches with blonde please have several seats hoe looking like blackampmilds out here,1
1,usermention theres a lane some bitches need to stay in the left n get right the fuck outta our face ,1
1,usermention i hate when boys deny that they have bitches smh,1
1,usermention ya nigs out there still saying yall dont eat butt with a straight face,1
1,usermention im a boss ass bitch that needs to sit in a corner,1
1,usermention hes a hoe i cant,1
1,usermention me and paul thinkin bout gettin rentals for da weekend oooh shit bitches betta stay out da streets,1
1,usermention bitches hold they nigga down when he get locked up but if a nigga go to college or the military its a different story ,1
1,usermention why do my friends hate me because you a ratchet hoe,1
1,usermention no love for these fuck niggas hoes,1
1,usermention hot meat sexy as fuck scally lad i would love to meet him and his trainers,1
1,usermention sniff perved up scally lad fuck yeah,1
1,usermention these bitches love sosa,1
1,usermention usermention i legit watched it for about or seconds so did i wtf prob cause were retarded smh,1
1,usermention what should i name my cat ideas mr pussy,1
1,usermention woof woof sexy thug boy scally,1
1,usermention usermention u see the damn phone ringing when you married bitches makes demands you havent called me,1
1,usermention tevin is my favorite sophomore i think hes so funny hes really not lmaoo hes a little hoe,1
1,usermention sex positions this what u call fucking the soul outta bitch ,1
0,usermention usermention is bored supposed to be cute you faggot sometimes,0
2,usermention one mans trash is another mans treasure ,2
1,usermention i dont got no type bad bitches is the only thing i like iongotnotype,1
0,usermention usermention lassen cc the coach wants me i feel it youll get more my nig no doubt,0
1,usermention god teeth gold chain white bitches cocaine,1
1,usermention its me hoe its me hoe shhhhh,1
1,usermention in dc we call them rollers in chiraq we call them thots all across america they have been known as a hoe,1
1,usermention im gonna miss that bitch of a bus driverno you wont dont lie,1
1,usermention hate when bitches try and put you in the friendzone bitch im tryin to score put me in the endzone on my soul,1
2,usermention ashley young has tried to deny that bird s landed in his mouth gt hahaha,2
1,usermention usermention yall both gimped up aint tht a bitch huh lol,1
2,usermention usermention take me for a ride woof woof,2
1,usermention oh my god i love victoria mitchell all my bitches love me,1
1,usermention that long distance shit wack i knew the bitch was cheating uh oh,1
1,usermention hes doing it right no bitches smh,1
1,usermention they ban dat pussy for life amp he gotta pay millon dollar fine,1
1,usermention roses are red and violets are blue and niggers are black you know thats true @dylan,1
2,usermention sitting on my window sill window open bird tries to fly in smacked it protecttheanimals @peta,2
1,usermention but a nigga gon be a nigga be a nigga you sound fuckin retarded,1
2,usermention a video an entire media will likely mock i am such a crybaby,2
1,usermention usermention usermention im not even shy stfu kikis mom hi angelique angelique smiles dips cracker in soup,1
1,usermention tim tebow got cut from every team he was on in the nfl and he already got more hoes than me in starkville smh ,1
1,usermention karma is a bitch damn godprotectshisangels sips tea,1
1,usermention fuckin hot gym pussy fuck yeah,1
2,usermention jihadi patron hajjaj alajmi is arrested at kuwait airport ,2
1,usermention you can call me fireman cause i turn the hoes on,1
1,usermention i could never have a bby by a lil dick thts y i got a abortion by the last bitch oh my god,1
1,usermention watch women try to argue with me like they have a dick and actually fucked some pussy before i hate when bitches do that,1
1,usermention and smoke weed in public fuck cops man do what you wanna do they dont own you run if they come are you retarded,1
2,usermention tweety bird tho ,2
1,usermention my pussy sweet like watermelon thotermelon,1
2,usermention when twitter rappers dm me their trash links ,2
1,usermention loud bitches annoy me,1
1,usermention eventually every bitch turns into that hoe truuu,1
1,usermention usermention usermention i swear if oomf try talking to me tomorrow @ usermention pussy,1
1,usermention you bitches be pretending to be tf crazy you aint never lied,1
1,usermention usermention k bye hoe um bye ,1
0,usermention jackies a retard blondeproblems at least i can make a grilled cheese,0
1,usermention ima keep on giving these pussy ass niggas ah reason to hate ,1
2,usermention photo he is in sole heaven,2
0,usermention stacey dash won baddest bitch evaaaa,0
1,usermention side bitch sunday ,1
1,usermention facts what baldheaded bitch made this shit lmao ,1
1,usermention fuck wit us and then we tweakin hoe shmurda,1
2,usermention we actin like its the th day usermention spook,2
1,usermention ill break that lil bitch neck and wont even feel sorry about it savage,1
1,usermention this is so fucking hot scally sneakersex sockfetish sniff trainersex love me some kinky scallies,1
1,usermention yall dumb ass niggas be so pressed to have hoes yall weak as fuck as fuck weed over hoes oreos too,1
1,usermention i can turn yo bitch into a eaterrrrrrrrr,1
1,usermention i dont trust dese hoes nikki told st where i stay at all my fans screen shot asap we finna come to chiraq and shoot sumn,1
1,usermention usermention aye yall ima tryout for the bowling team frfr tryouts passed tho no theres two more retard,1
1,usermention now u got what u want bitch enjoy it now this is a crazy party i would love to attend,1
2,usermention colored contacts in your eyes blinders on mine cause i cant see you at all lmao,2
1,usermention facts usermention only the dudes with hoes say they dont got hoes @j_austin,1
1,usermention im rea start smacking bitches period bluffin at its best,1
1,usermention lifes a bitch and then you die thats why we get high cause you neva know when youre gonna go my sister is perfect ,1
1,usermention one of us is on drugs and its me but youre still wrong usermention hahahahahahah im a bitch sometimes ,1
1,usermention im feeling pretty fuckin ghetto smh,1
2,usermention usermention usermention usermention usermention swears im man easily easily behind austin nip,2
1,usermention this is a true ride or die bitch what the fuck hahahahah,1
2,usermention hgwells and charlie chaplin history photography,2
1,usermention all i see is brunos bitch ass on my twitter now wtf brunos all that she sees drake voice,1
1,usermention usermention im about to cool faggot chill tf is cool nigga,1
1,usermention usermention im so sure bitch frfr tf,1
1,usermention twitter is not a source of news broadcast you fucking retards it is when nbc abc cnn fox etc are all keeping quiet,1
1,usermention got a couple bitches saying they know me but ima let the money talk for me and im like wwyd,1
1,usermention grudges are for weirdosand bitches,1
2,usermention i told mariam to but cigarettes for her birthday you also called me trash rn,2
2,usermention usermention brownies tonight what kind,2
1,usermention no text back i dont give a fuck ill text another bitch damn someone is hurt lol,1
1,usermention ummmmmm okay you got hoes from left to right do yah thang,1
1,usermention using ymxb to find the slope of that ass,1
2,usermention fit lads nice gear these scally lads n trainers would get it,2
1,usermention hell yeah bro fuck yeah sexy scally lad in hot gear,1
1,usermention helping out a mate i love scally play fuck yeah,1
1,usermention lads being lads fuck yeah i love scally lad action hot trainers too,1
1,usermention next year bitches is gonna be like you gotta promise you wont expose me ,1
1,usermention usermention so hot usermention lick it bitch fuck yeah eat that trainer u dirty fucker,1
1,usermention usermention yall think celebrity pussy different from the locals yeah meghan goods is,1
2,usermention i saw an ajumma walk out in the beginning saying wow this is so trash that i cant even listen to it lmaoo,2
1,usermention need these sox fuck yeah i love a kinky scally lad w rank sox and sneaks,1
1,usermention i dont ever expose females like that thats childish bitch nigga shiiii,1
1,usermention usermention usermention yasss trys new things with bestfriend bitch who do you love,1
2,usermention dude remember this wop video usermention omg where did you find that,2
1,usermention thick raw fuck damn his man pussy is getting a workout,1
2,usermention rawr usermention my sexy french scally i love him frenchscally sexy scally woof woof,2
1,usermention nothin in life is free some of you bitches need to write that on ya panties,1
1,usermention usermention if one of you bitches want some of my burrito u can catch me at potosino huh haha,1
1,usermention niggas whole hoes out here cuz couldnt had said it better,1
1,usermention hardcore way to eat mac and cheese boil water snort cheese powder drink boiling water fuck bitches,1
1,usermention yourenotmytype if my fade is perpetually fresher than yours thats a real ass bitch rite there,1
1,usermention annoying bitch that i love judyanns so pretty,1
1,usermention lmao bitch got on some huggies,1
1,usermention hi bitch no bitch bye bitch ,1
1,usermention does he look like a bitch @el_capacitor,1
1,usermention chase money not hoes ,1
1,usermention cant stand a i dont know what i want ass nigga bitch,1
1,usermention usermention usermention im on my way love a chavhot sexy scally fucker,1
1,usermention these newly gay bitches dont kno how shit works,1
1,usermention when a bitch dont want a real job they just become strippers lol lol,1
1,usermention awww meat meat in his feelinsi ainn n my feelings bitch,1
1,usermention i want snake bites my industrial piercin amp a tattoodem hoe accessories dea ,1
2,usermention baby albino @meeeesh,2
1,usermention these hoes aint loyal,1
1,usermention yassssss ordered chinese bitch you just ate tacos you fat fuck,1
1,usermention i made that bitch lunch usermention bitches love lunch,1
1,a no brainer but as soon as this bitch gets rich in political power her views will change political whores ,1
1,a pussy a day keeps the devil away @doperthanyola,1
1,aint that about a bitch what does that mean,1
1,all these bitches want a baby i dont want no children,1
1,and bitch you must be lost ,1
1,baby i like being on your left side no bitch you cant be there cuz the street on that side and twitter said i aint real if you do,1
2,bae sounds like such a ghetto word use something else,2
1,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls ive nailedive moved onstop being a pussy n do it urself,1
1,bleed out hoe alexa,1
1,boolin in the bando wit a few bitches,1
2,brownies for my brownie i love this movie ,2
1,but i need a bad bitch thats hotter than me might be the realist shit partynextdoor ever said thats how i be feelin everyday,1
1,by the way we do punch bitches,1
1,caesar is home usermention usermention so much this bitch looks like lets start with ape shit,1
2,chinese maverick we were communicating comrade u know giving the imperialist yanks the birdie ,2
1,dad say hi to my snapchat dad duces bitch ,1
1,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunchthese hoes,1
1,dont know no ugly bitches dont know no broke niggas@kevin_gates,1
1,dont make me make you fall in live with a nigga like meee the birds amp are my favorite songs by weeknd,1
0,dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch,0
1,dont you ever give my pussy away you keep it tight alright,1
1,dropped a stack cause bitch im on usermention song called dope download the mixtape here ,1
1,dumb bitches do dumb things,1
1,eat the pussy like a real nigga hungry,1
1,eff it lets go after the cripple ,1
1,everything look better with a bitch next to it,1
1,facto usermention who cares if you a hoe when your ass looks like this ,1
1,for every bad bitch there is a nigga tired of fucking her,1
1,foreign chick no lie man that bitch beautiful,1
1,fresh nigga so you kno i need a clean bitch who kno im working cuz i wanna see my team rich ,1
1,fuck i make my own rules suck my dragon balls bitch call me goku,1
2,generate ascii boxes with nodejs all i see is the ability to bring flappybird in node via ascii tubes and bird _ ,2
1,get me that shit bitch you is fine bear,1
1,get your ass back to detroit ya fuckin wigger,1
1,girls that i dated its okay i aint mad yo unless you stabbed me in the heart no love hoe,1
1,how do you know my twitter password bitch please,1
1,have you seen my shows have you seen my hoes if i wasnt hot would they be so thick,1
1,he a bitch for hitting that hoe ,1
1,he married to a white woman lucky sumbitch uncle ruckus,1
